gvkey,iid,gvkeyx,from,thru,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic,co_cusip,co_cik,co_sic,co_naics
164296,3,3,8/7/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DISCOVERY COMMUNICATIONS INC,DISCA,25470F302,1437107,4841,515210
18086,1,3,8/19/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MALLINCKRODT PLC,MNK,G5785G107,1567892,2834,325412
11032,1,3,9/22/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNIVERSAL HEALTH SVCS INC,UHS,913903100,352915,8062,622110
66065,1,3,9/22/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNITED RENTALS INC,URI,911363109,1067701,7350,532412
13440,3,3,11/5/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LEVEL 3 COMMUNICATIONS INC,LVLT,52729N308,794323,4813,517110
28191,1,3,12/5/2014,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ROYAL CARIBBEAN CRUISES LTD,RCL,V7780T103,884887,4400,483112
22260,4,3,1/27/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HCA HOLDINGS INC,HCA,40412C101,860730,8062,622110
63645,1,3,1/27/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ENDO INTERNATIONAL PLC,ENDP,G30401106,1593034,2834,325412
1327,1,3,3/12/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SKYWORKS SOLUTIONS INC,SWKS,83088M102,4127,3674,334413
61494,1,3,3/18/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SCHEIN (HENRY) INC,HSIC,806407102,1000228,5047,423450
1045,4,3,3/23/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMERICAN AIRLINES GROUP INC,AAL,02376R102,6201,4512,481111
65290,1,3,3/23/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SL GREEN REALTY CORP,SLG,78440X101,1040971,6798,531120
138743,1,3,3/23/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EQUINIX INC,EQIX,29444U700,1101239,6798,531120
175319,1,3,3/23/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HANESBRANDS INC,HBI,410345102,1359841,2250,315190
30822,1,3,4/7/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,REALTY INCOME CORP,O,756109104,726728,6798,531120
64853,1,3,6/12/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,QORVO INC,QRVO,74736K101,1604778,3674,334413
5783,1,3,7/1/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HUNT (JB) TRANSPRT SVCS INC,JBHT,445658107,728535,4213,484121
29830,1,3,7/2/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WESTROCK CO,WRK,96145D105,1636023,2650,322211
5568,4,3,7/3/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,KRAFT HEINZ CO,KHC,500754106,1637459,2030,31142
145977,1,3,7/9/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ADVANCE AUTO PARTS INC,AAP,00751Y106,1158449,5531,441310
24616,1,3,7/20/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,PAYPAL HOLDINGS INC,PYPL,70450Y103,1633917,7374,518210
15520,1,3,7/29/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SIGNET JEWELERS LTD,SIG,G81276100,832988,5944,448310
180405,1,3,8/31/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ACTIVISION BLIZZARD INC,ATVI,00507V109,718877,7372,511210
10795,4,3,9/3/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNITED CONTINENTAL HLDGS INC,UAL,910047109,100517,4512,481111
12886,1,3,9/21/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TWENTY-FIRST CENTURY FOX INC,FOXA,90130A200,1308161,4888,515210
18043,2,3,9/21/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,NEWS CORP,NWSA,65249B208,1564708,2711,511110
180652,1,3,10/8/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,VERISK ANALYTICS INC,VRSK,92345Y106,1442145,6411,524298
26156,1,3,11/2/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HEWLETT PACKARD ENTERPRISE,HPE,42824C109,1645590,7370,541512
20686,1,3,11/18/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,SYNCHRONY FINANCIAL,SYF,87165B103,1601712,6141,522210
138205,1,3,11/19/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ILLUMINA INC,ILMN,452327109,1110803,3826,334516
26304,1,3,11/30/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CSRA INC,CSRA,12650T104,1646383,7370,54151
3026,1,3,12/29/2015,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CHURCH & DWIGHT INC,CHD,171340102,313927,2840,325611
144009,1,3,1/5/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,WILLIS TOWERS WATSON PLC,WLTW,G96629103,1140536,6411,524210
160479,1,3,1/19/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,EXTRA SPACE STORAGE INC,EXR,30225T102,1289490,6798,531130
4605,1,3,2/1/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FEDERAL REALTY INVESTMENT TR,FRT,313747206,34903,6798,531120
21825,1,3,2/1/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CITIZENS FINANCIAL GROUP INC,CFG,174610105,759944,6020,522110
177884,1,3,2/22/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CONCHO RESOURCES INC,CXO,20605P101,1358071,1311,211111
179437,1,3,3/4/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,AMERICAN WATER WORKS CO INC,AWK,30420103,1410636,4941,221310
10894,1,3,3/7/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UDR INC,UDR,902653104,74208,6798,531110
20904,1,3,3/30/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,HOLOGIC INC,HOLX,436440101,859737,3844,334517
145552,1,3,3/30/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CENTENE CORP,CNC,15135B101,1071739,6324,524114
11584,1,3,4/4/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FOOT LOCKER INC,FL,344849104,850209,5661,448210
165052,3,3,4/8/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,UNDER ARMOUR INC,UA,904311206,1336917,2300,315
178704,1,3,4/18/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ULTA SALON COSMETCS & FRAG,ULTA,90384S303,1403568,5990,446120
141913,1,3,4/25/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,GLOBAL PAYMENTS INC,GPN,37940X102,1123360,7374,518210
146017,1,3,5/3/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ACUITY BRANDS INC,AYI,00508Y102,1144215,3640,335122
1230,1,3,5/13/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALASKA AIR GROUP INC,ALK,11659109,766421,4512,481111
160991,1,3,5/18/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,DIGITAL REALTY TRUST INC,DLR,253868103,1297996,6798,531120
155394,2,3,5/23/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,LKQ CORP,LKQ,501889208,1065696,5010,423140
4973,1,3,5/31/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ARTHUR J GALLAGHER & CO,AJG,363576109,354190,6411,524210
148349,1,3,6/3/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,TRANSDIGM GROUP INC,TDG,893641100,1260221,3728,336413
188255,1,3,6/24/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FORTUNE BRANDS HOME & SECUR,FBHS,34964C106,1519751,2430,337110
11554,1,3,7/1/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALLIANT ENERGY CORP,LNT,18802108,352541,4931,22111
29751,1,3,7/1/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ALBEMARLE CORP,ALB,12653101,915913,2890,325998
26590,1,3,7/5/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,FORTIVE CORP,FTV,34959J108,1659166,3829,334519
65772,1,3,9/6/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,METTLER-TOLEDO INTL INC,MTD,592688105,1037646,3826,334516
126136,3,3,9/8/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,CHARTER COMMUNICATIONS INC,CHTR,16119P108,1091667,4841,515210
3504,1,3,9/23/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COOPER COMPANIES INC,COO,216648402,711404,3851,339115
12151,1,3,10/3/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,COTY INC,COTY,222070203,1024305,2844,325620
29649,1,3,12/2/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,MID-AMERICA APT CMNTYS INC,MAA,59522J103,912595,6798,531110
65967,1,3,12/2/2016,12/1/2016,S&P 500 Comp-Ltd,LGCAP,I0003,,10,S&P,ENVISION HEALTHCARE CORP,EVHC,29414D100,895930,8011,621493
